   5.9380607e-01   5.3470991e-01   6.3317533e-01   6.2724942e-01   4.9812097e-01   4.8193632e-01   7.9929191e-01   8.7257394e-01   1.2047314e+00   1.3713995e+00   1.3262072e+00   1.1981414e+00   9.9651429e-01   8.4065449e-01   7.4001348e-01   5.8571559e-01   5.0626782e-01   4.1684452e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.2951469e+00   1.0225036e+00   8.8552488e-01   8.5231839e-01   6.5082920e-01   6.1728440e-01   6.0829677e-01   6.6864034e-01   6.6988599e-01   7.5708804e-01   7.5233019e-01   6.6616093e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.0989360e+00   2.0115770e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.9772106e+00   2.1632498e+00   1.6186026e+00   1.3423388e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.3732102e+00   2.0290103e+00   1.9867634e+00   1.2982169e+00   7.1532133e-01   1.4935335e+00   1.6566441e+00   1.8999587e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.9080006e-01   9.8160250e-01   1.2894517e+00   1.3172539e+00   1.0563351e+00   8.2603054e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.4746478e+00   1.2327322e+00   1.4852102e+00   1.3270049e+00   1.2772377e+00   1.6134156e+00   2.2990188e+00   2.5672975e+00   2.5574573e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0153217e+00   1.5889287e+00   2.1177158e+00   1.9736139e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.9419926e+00   2.1820719e+00   2.5020316e+00   3.0926906e+00   3.3825663e+00   3.5522892e+00   3.6373439e+00   3.6273005e+00   3.2861674e+00   2.9456174e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.7325124e+00   3.4660040e+00   3.8912544e+00   3.8755596e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.1275787e+00   2.5906889e+00   3.0461445e+00   3.5685031e+00   4.0054274e+00   4.2202058e+00   4.1680522e+00   4.0061212e+00   3.7300377e+00   3.1743580e+00   2.8399354e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.0384826e+00   4.0464759e+00   4.3235521e+00   4.4105797e+00   3.7809830e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.4388747e+00   3.2796807e+00   3.0674682e+00   3.4552283e+00   3.6999900e+00   3.8028226e+00   3.6549008e+00   3.3624477e+00   2.8790815e+00   2.2198915e+00   2.9797030e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.1002404e+00   4.7327952e+00   4.3100600e+00   4.1256952e+00   3.7920465e+00   0.0000000e+00   0.0000000e+00   1.7845407e+00   2.5615061e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   8.4692691e-01   2.1027001e+00   2.7865508e+00   2.6666045e+00   2.6345011e+00   2.5497572e+00   2.3936367e+00   2.1547561e+00   1.8234360e+00   1.3415465e+00   9.1985048e-01   2.9962192e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.4080502e+00   3.9405100e+00   3.1506294e+00   2.5600085e+00   2.2341089e+00   3.1930791e+00   0.0000000e+00   1.6211958e+00   2.1104175e+00   2.7476245e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   7.1055497e-01   1.0346765e+00   1.0879035e+00   1.1187087e+00   1.0498341e+00   8.7708938e-01   6.5019327e-01   6.2446344e-01   8.5784066e-01   1.2156863e+00   1.5597231e+00   3.1226258e+00   4.6877588e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.0600203e+00   2.8660924e+00   1.9380577e+00   1.0687848e+00   1.0998313e+00   2.4458690e+00   4.8537287e+00   0.0000000e+00   0.0000000e+00   1.4739270e+00   2.8943096e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   1.9845427e+00   1.7704022e+00   1.7055264e+00   1.8425444e+00   1.9946643e+00   2.0699835e+00   2.1307244e+00   2.2774465e+00   2.6660638e+00   3.3168073e+00   3.8301339e+00   4.2261209e+00   4.6626646e+00   0.0000000e+00   0.0000000e+00   1.9204525e+00   1.5049222e+00   1.3549973e+00   1.4161808e+00   2.0150876e+00   3.1872439e+00   5.3318481e+00   6.7246813e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   3.2382452e+00   3.3782814e+00   3.4642954e+00   3.6487310e+00   3.9120016e+00   4.1136031e+00   4.1792307e+00   4.2488046e+00   4.5484710e+00   5.1304607e+00   5.5471401e+00   5.4575944e+00   4.6182823e+00   3.4095009e+00   0.0000000e+00   3.3969966e+00   2.9048332e+00   2.9702702e+00   3.3613973e+00   4.1006021e+00   5.3647246e+00   7.2188292e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   3.8780353e+00   3.8339853e+00   3.9841988e+00   4.3070564e+00   4.8274422e+00   5.3420939e+00   5.7118521e+00   5.8761883e+00   5.9887466e+00   6.2876716e+00   6.7993274e+00   7.0596843e+00   6.6422777e+00   5.1239495e+00   3.2606623e+00   0.0000000e+00   4.5696862e+00   4.8495994e+00   4.8835549e+00   5.3149509e+00   6.1040540e+00   7.0788426e+00   8.0866098e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   3.2548520e+00   3.4498773e+00   3.7610021e+00   4.4776244e+00   5.2992349e+00   5.9956675e+00   6.5329747e+00   6.9079385e+00   7.2142081e+00   7.5789967e+00   7.9983587e+00   8.1390276e+00   7.5901337e+00   5.7211022e+00   3.5579486e+00   2.9212674e+00   5.7266598e+00   6.9687390e+00   6.5702286e+00   6.9190950e+00   7.4461775e+00   7.8253145e+00   7.6363740e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.4917018e+00   4.5700563e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   2.6556047e+00   2.7908666e+00   3.3524120e+00   4.3526602e+00   5.3150258e+00   6.0711608e+00   6.7097359e+00   7.2750750e+00   7.7253346e+00   8.1388664e+00   8.4421911e+00   8.4118738e+00   7.8131971e+00   6.1679311e+00   3.7971501e+00   1.5346483e+00   0.0000000e+00   9.7455542e+00   7.9226389e+00   7.6430192e+00   7.8648882e+00   7.4717598e+00   6.1534185e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.5276744e+00   3.7468417e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   1.8581913e+00   2.1416600e+00   2.9301889e+00   4.0276065e+00   5.0127840e+00   5.7190328e+00   6.3139362e+00   6.8257723e+00   7.1717272e+00   7.3916707e+00   7.4378901e+00   7.2498856e+00   6.8095589e+00   6.0310979e+00   5.4005098e+00   6.8881358e+00   9.2565161e+00   9.0652782e+00   8.2836211e+00   7.6524518e+00   7.6637754e+00   6.4909234e+00   4.4437437e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.2824130e+00   2.5581752e+00   0.0000000e+00   3.5689277e+00   2.5628069e+00
   0.0000000e+00   1.6270039e+00   1.7723633e+00   2.5611827e+00   3.6023192e+00   4.4654784e+00   4.9826622e+00   5.3173227e+00   5.5263548e+00   5.6516171e+00   5.6807666e+00   5.5428557e+00   5.2887106e+00   5.1170902e+00   5.3401508e+00   6.1238341e+00   7.0952315e+00   5.5758193e+00   6.0224735e+00   0.0000000e+00   7.5278734e+00   6.7956636e+00   4.7365494e+00   2.9598029e+00   3.6011348e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6627607e+00   1.7359322e+00   2.4923826e+00   2.7743517e+00   1.1143932e+00
   0.0000000e+00   0.0000000e+00   1.4546285e+00   2.3204603e+00   3.3326921e+00   4.1371675e+00   4.6029272e+00   4.8880911e+00   5.1423974e+00   5.4229188e+00   5.6533256e+00   5.7244968e+00   5.6515398e+00   5.6028948e+00   5.4857402e+00   5.2113986e+00   4.6356912e+00   3.6752582e+00   4.6285448e+00   0.0000000e+00   0.0000000e+00   5.7498065e+00   3.0030649e+00   1.7891362e+00   3.5150091e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.5661095e+00   1.2900146e+00   2.3020663e+00   2.4209800e+00   9.8392693e-01
   0.0000000e+00   0.0000000e+00   1.0856615e+00   2.1822395e+00   3.1983069e+00   4.1367907e+00   4.8284768e+00   5.3736690e+00   5.9050429e+00   6.3746678e+00   6.7283770e+00   6.8961331e+00   6.8576108e+00   6.6232106e+00   5.9509790e+00   4.7623939e+00   2.9214212e+00   1.8848912e+00   3.2182768e+00   0.0000000e+00   0.0000000e+00   5.0355548e+00   3.3472610e+00   2.1981804e+00   2.8456441e+00   3.7207209e+00   3.5259821e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.1769242e+00   2.2295949e+00   1.8292740e+00   2.0211003e+00   2.0972271e+00   1.1109804e+00
   0.0000000e+00   0.0000000e+00   1.0608535e+00   1.9754692e+00   2.6328890e+00   3.7239282e+00   4.7342023e+00   5.5548332e+00   6.2587940e+00   6.7905590e+00   7.1589690e+00   7.2581898e+00   7.0336510e+00   6.5370752e+00   5.6741527e+00   4.4363064e+00   2.6334614e+00   1.1797019e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.3741099e+00   3.7875414e+00   3.3949168e+00   3.0864550e+00   2.3668925e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.6746900e+00   3.0871712e+00   2.8255946e+00   2.4967973e+00   2.1618235e+00   1.4160981e+00
   0.0000000e+00   0.0000000e+00   1.2152222e+00   2.1523051e+00   2.1766691e+00   2.5678980e+00   3.5920362e+00   4.4639645e+00   5.1768727e+00   5.7071252e+00   6.1267748e+00   6.3829522e+00   6.4032106e+00   6.1975799e+00   5.6593275e+00   4.8108053e+00   3.6509118e+00   2.4421842e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.1645284e+00   4.7057276e+00   3.8572333e+00   2.4433910e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.5297508e+00   4.1034665e+00   3.9848189e+00   3.6641135e+00   3.1485353e+00   2.2610519e+00
   3.6336936e+00   0.0000000e+00   1.5003690e+00   2.4247515e+00   2.8649473e+00   1.7116225e+00   1.9066342e+00   2.4523759e+00   2.9714916e+00   3.4522789e+00   4.0920663e+00   4.9563508e+00   5.7336650e+00   6.2869020e+00   6.5344734e+00   6.3879938e+00   5.7549853e+00   4.4934063e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.0405321e+00   5.7697997e+00   4.8344769e+00   3.2069772e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.9911276e+00   5.0904555e+00   5.2830467e+00   5.2968397e+00   4.9268756e+00   3.8816509e+00
   4.3199707e+00   3.3132202e+00   2.1162386e+00   1.9329161e+00   3.8117473e+00   2.6494896e+00   2.0254285e+00   1.6096952e+00   1.6972587e+00   2.1615965e+00   2.9528813e+00   4.1971254e+00   5.5176010e+00   6.5588832e+00   7.1521754e+00   7.2683563e+00   7.0688658e+00   6.2652469e+00   5.8062442e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.3117995e+00   6.5170155e+00   5.8584118e+00   3.8893565e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.8690865e+00   5.7739874e+00   6.3452864e+00   6.6867051e+00   6.5781274e+00   5.6946435e+00
