    557.80    557.80    557.80    557.80    557.80    557.80    557.80    557.80    557.80    557.80    557.80    557.80    557.80    557.80    557.80    557.80    557.80    557.80    557.80    557.80    557.80    557.80    557.80      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    557.80    557.80    557.80      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    557.80
      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    557.80    557.80      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   2099.73   2099.73   2099.73   1737.90      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1737.90   1737.90   2099.73   2099.73   2099.73      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
      0.00      0.00      0.00      0.00      0.00    410.58    410.58    927.51   3008.34   3008.34   2520.05   2520.05   3008.34      0.00   3008.34   3008.34   3008.34      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1426.43   2520.05   2520.05   2520.05   2099.73   2099.73   1426.43   1426.43      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
      0.00      0.00      0.00      0.00      0.00    557.80    728.83   2099.73   3575.57   3575.57   3008.34   3575.57   3575.57   3575.57   3575.57   3575.57   3575.57   3008.34      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1426.43   2520.05   3008.34   3008.34   2520.05   1737.90      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
      0.00      0.00      0.00      0.00      0.00    927.51   1737.90   3008.34   4234.52   5000.00   5000.00   5000.00   5000.00   5000.00   5000.00   5000.00   3575.57   3008.34      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   2099.73   3008.34   3008.34   3008.34   1737.90      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
      0.00      0.00      0.00      0.00      0.00    927.51   3575.57   5000.00   5000.00   5000.00   5000.00   5000.00   5000.00   5000.00   5000.00   5000.00   4234.52   3008.34      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   2099.73   3575.57   3575.57   3575.57   3008.34   1737.90      0.00      0.00      0.00    728.83    728.83      0.00    728.83    728.83      0.00      0.00      0.00      0.00      0.00      0.00
      0.00      0.00      0.00      0.00    557.80   1737.90   5000.00   5000.00   5000.00   5000.00   5000.00   5000.00   5000.00   5000.00   5000.00   5000.00   4234.52   3575.57      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   2520.05   2099.73   3575.57   3575.57   3575.57   3575.57   1737.90      0.00      0.00    728.83    728.83    728.83   1158.31    728.83    728.83      0.00      0.00      0.00      0.00      0.00      0.00
      0.00      0.00      0.00    410.58    557.80   3008.34   5000.00   5000.00   5000.00   5000.00   5000.00   5000.00   5000.00   5000.00   5000.00   5000.00   4234.52   3575.57      0.00      0.00      0.00      0.00      0.00      0.00      0.00   3008.34   3008.34   3575.57   3575.57   3575.57   3575.57   3575.57   3575.57   1737.90    557.80    927.51    927.51   1158.31    927.51    728.83    728.83    728.83      0.00      0.00      0.00      0.00      0.00      0.00
      0.00      0.00      0.00    410.58   1426.43   4234.52   5000.00   5000.00   5000.00   5000.00   5000.00   5000.00   5000.00   5000.00   5000.00   5000.00   4234.52   4234.52   4234.52      0.00      0.00      0.00      0.00      0.00      0.00   3008.34   4234.52   5000.00   5000.00   3575.57   3008.34   3575.57   3575.57   1426.43    927.51    927.51    927.51    728.83      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
