  0.3804  0.3754  0.3925  0.3726  0.3731  0.3722  0.3833  0.4057  0.4181  0.4301  0.4295  0.4285  0.4446  0.4358  0.4094  0.3879  0.3800  0.3634  0.3633  0.3722  0.3961  0.3787  0.3445  0.3741  0.3828  0.4208  0.4275  0.4272  0.4414  0.4378  0.4203  0.4096  0.4033  0.3661  0.3634  0.3576
  0.3022  0.2965  0.3136  0.3405  0.3505  0.3378  0.3632  0.3790  0.3809  0.3662  0.3713  0.3761  0.3569  0.3449  0.3075  0.3010  0.3085  0.3045  0.3067  0.3121  0.3570  0.3808  0.3295  0.3655  0.3763  0.3787  0.3686  0.3446  0.3322  0.3327  0.3122  0.3115  0.3033  0.2953  0.2967  0.3045
  0.2854  0.2972  0.3102  0.3572  0.3879  0.3888  0.3785  0.3934  0.4081  0.4052  0.3909  0.3840  0.3778  0.3820  0.3014  0.2728  0.2787  0.2758  0.2848  0.2989  0.3556  0.3685  0.3755  0.3813  0.3895  0.3500  0.3370  0.2967  0.2927  0.2926  0.2924  0.2913  0.2828  0.2779  0.2714  0.2732
  0.2894  0.2902  0.3010  0.3395  0.3553  0.3914  0.4073  0.4130  0.4205  0.4168  0.4076  0.3962  0.3798  0.3909  0.3412  0.2686  0.2520  0.2619  0.2759  0.2975  0.3194  0.3469  0.3888  0.3986  0.3716  0.3217  0.3185  0.2802  0.2780  0.2729  0.2742  0.2703  0.2715  0.2721  0.2850  0.3004
  0.2775  0.2796  0.2863  0.3353  0.3672  0.4110  0.4257  0.4273  0.4224  0.4155  0.4078  0.3969  0.3767  0.3519  0.3258  0.2672  0.2543  0.2549  0.2620  0.2818  0.2978  0.3252  0.3918  0.3909  0.3352  0.3032  0.2893  0.2602  0.2608  0.2565  0.2665  0.2523  0.2539  0.2708  0.2849  0.2807
  0.2606  0.2725  0.3025  0.3201  0.3721  0.4056  0.4143  0.4108  0.4029  0.3944  0.3860  0.3718  0.3497  0.3210  0.3330  0.2723  0.2660  0.2548  0.2598  0.2644  0.3042  0.3616  0.3878  0.3649  0.3212  0.2987  0.2461  0.2405  0.2408  0.2450  0.2335  0.2124  0.2112  0.2488  0.2568  0.2387
  0.2390  0.2419  0.2807  0.3326  0.3637  0.3718  0.3716  0.3687  0.3635  0.3549  0.3440  0.3306  0.3157  0.2912  0.3079  0.2514  0.2407  0.2459  0.2587  0.2386  0.2996  0.3398  0.3467  0.3208  0.2786  0.2484  0.1949  0.2368  0.2243  0.2323  0.2212  0.1950  0.2090  0.1983  0.2040  0.2164
  0.2196  0.2268  0.2615  0.3129  0.3378  0.3341  0.3277  0.3258  0.3220  0.3156  0.3059  0.2965  0.2868  0.2712  0.2783  0.2367  0.2252  0.2405  0.2468  0.2222  0.2738  0.2940  0.2931  0.2726  0.2184  0.2481  0.2013  0.1912  0.1921  0.2005  0.2001  0.1827  0.1876  0.1888  0.1931  0.2049
  0.2097  0.2314  0.2535  0.2930  0.2939  0.2846  0.2804  0.2816  0.2831  0.2826  0.2773  0.2721  0.2662  0.2512  0.2720  0.2170  0.2148  0.2231  0.2149  0.2137  0.2408  0.2444  0.2434  0.2318  0.2450  0.2083  0.1879  0.1653  0.1653  0.1829  0.1786  0.1785  0.1956  0.1845  0.1840  0.1951
  0.2339  0.2596  0.2682  0.2743  0.2676  0.2600  0.2585  0.2601  0.2645  0.2663  0.2650  0.2638  0.2595  0.2498  0.2279  0.2274  0.2156  0.1998  0.1906  0.2022  0.2198  0.2268  0.2253  0.2126  0.2070  0.1794  0.1712  0.1723  0.1759  0.1762  0.1757  0.1807  0.1925  0.2000  0.1864  0.1931
  0.2570  0.2860  0.2735  0.2666  0.2605  0.2537  0.2514  0.2534  0.2570  0.2605  0.2638  0.2659  0.2636  0.2649  0.2441  0.1899  0.2206  0.1664  0.1642  0.1958  0.2135  0.2207  0.2079  0.1822  0.2132  0.1667  0.1700  0.1714  0.1758  0.1832  0.2055  0.2247  0.2434  0.2652  0.2295  0.2108
  0.2685  0.2619  0.2749  0.2748  0.2668  0.2585  0.2546  0.2532  0.2548  0.2584  0.2638  0.2700  0.2723  0.2780  0.2485  0.1791  0.2190  0.1583  0.1460  0.2016  0.2142  0.2145  0.2020  0.1932  0.1807  0.1701  0.1858  0.1903  0.2032  0.2144  0.2254  0.2632  0.2766  0.3275  0.3356  0.2615
  0.2695  0.2592  0.2717  0.2812  0.2679  0.2579  0.2499  0.2422  0.2394  0.2448  0.2579  0.2681  0.2718  0.2680  0.2335  0.1838  0.2015  0.1871  0.1495  0.2176  0.2217  0.2206  0.2125  0.1981  0.1724  0.1877  0.2119  0.2219  0.2243  0.2444  0.2453  0.2952  0.3015  0.3353  0.4114  0.2669
  0.2703  0.2589  0.2758  0.2768  0.2618  0.2501  0.2403  0.2307  0.2241  0.2255  0.2395  0.2520  0.2565  0.2441  0.2153  0.1971  0.1902  0.2084  0.1907  0.2338  0.2523  0.2484  0.2355  0.2154  0.1908  0.2153  0.2285  0.2284  0.2360  0.2568  0.2571  0.2646  0.3125  0.3340  0.3750  0.2637
  0.2360  0.2482  0.2602  0.2760  0.2583  0.2482  0.2437  0.2408  0.2375  0.2346  0.2379  0.2430  0.2399  0.2200  0.1931  0.1810  0.1660  0.1841  0.2352  0.2735  0.2663  0.2544  0.2413  0.2226  0.2305  0.2417  0.2369  0.2275  0.2287  0.2579  0.2433  0.2200  0.2523  0.3268  0.3249  0.2867
