   1.1125136e+00   1.1815516e+00   1.2224246e+00   1.3314568e+00   1.3879464e+00   1.3391909e+00   1.2287095e+00   1.0991074e+00   9.9870038e-01   8.8683230e-01   7.7051242e-01   6.4600940e-01   5.5536867e-01   5.0172548e-01   4.9691293e-01   5.2014123e-01   5.6541948e-01   6.4052885e-01   7.1685454e-01   7.7538343e-01   7.9474193e-01   8.0354845e-01   8.2092653e-01   8.4226945e-01   8.7338401e-01   1.0230437e+00   1.1816361e+00   1.2785304e+00   1.3704741e+00   1.3897887e+00   1.5461432e+00   0.0000000e+00   0.0000000e+00   1.9167267e+00   1.4712827e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.1372913e+00   9.5133393e-01   8.9136002e-01   8.7166542e-01   8.0118294e-01   8.4805080e-01   8.0334136e-01   7.7076829e-01   7.1644271e-01   6.1957410e-01   5.7284892e-01   6.3852833e-01   7.1559740e-01   7.6950475e-01   8.3499795e-01   9.3300910e-01   1.0384691e+00   1.0995020e+00   1.1380195e+00   1.0147882e+00   9.3245131e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.2553522e+00   1.3384177e+00   0.0000000e+00   1.4710156e+00   1.4014084e+00   1.1996813e+00   1.5425769e+00   1.6520215e+00   1.5213938e+00   1.4021841e+00   1.6069932e+00   2.0831023e+00   2.3844541e+00   2.5894971e+00   2.4600355e+00   2.0288773e+00   1.5467169e+00   1.3032641e+00   9.3540215e-01   4.0068103e-01   0.0000000e+00   0.0000000e+00   1.2623116e+00   1.2360081e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.0508110e+00   3.0560216e+00   2.7679013e+00   1.7292087e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.1588154e+00   1.7366368e+00   1.2249762e+00   9.4850993e-01   7.0992982e-01   6.2921751e-01   6.4386435e-01   7.3592729e-01   5.9298288e-01   4.3698624e-01   5.4899835e-01   6.0309995e-01   6.5414324e-01   8.5943090e-01   1.0115870e+00   9.8367860e-01   1.1495530e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.4478101e+00   2.4231201e+00   2.8572774e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.2619216e+00   0.0000000e+00   3.1446495e+00   2.6027942e+00   1.9231061e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.4575230e+00   2.7598832e+00   2.1693256e+00   1.1603630e+00   9.9345690e-01   1.0031333e+00   7.0728783e-01   8.9291944e-01   9.5403952e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.5274859e-01   9.5274859e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.6198616e+00   3.4071102e+00   3.5266143e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.4845082e+00   1.6900136e+00   2.1895257e+00   0.0000000e+00   2.3637592e+00   2.8048019e+00   1.6602265e+00   0.0000000e+00   0.0000000e+00   2.9974639e+00   2.2954731e+00   1.6710862e+00   2.1005752e+00   1.6652578e+00   1.2585322e+00   9.5043063e-01   1.1892412e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.1274438e+00   2.9662159e+00   3.9112444e+00   3.4347528e+00   3.2455319e+00   3.1328440e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.6107747e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.3370255e+00   1.4632787e+00   1.3619660e+00   0.0000000e+00   2.1553042e+00   2.7780896e+00   2.4389625e+00   2.0869856e+00   1.6702626e+00   1.7309034e+00   1.3225461e+00   1.0524833e+00   1.4065212e+00   1.4326666e+00   1.5226682e+00   9.3811133e-01   1.0939725e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.1566537e+00   7.3427691e-01   0.0000000e+00   2.5841595e+00   2.7895748e+00   3.0662291e+00   3.0256120e+00   2.5000229e+00   2.3630030e+00   1.7981802e+00   7.5348329e-01   6.1736153e-01   1.0854021e+00   1.2509101e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.1861765e+00   1.1800910e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.1060126e+00   2.9685297e+00   2.4071896e+00   2.4254389e+00   2.2619209e+00   2.1340275e+00   2.0665603e+00   1.8736434e+00   2.1343568e+00   0.0000000e+00   2.7311106e-01   8.6841134e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.4148912e+00   5.2718800e-01   0.0000000e+00   1.7275714e+00   1.8105383e+00   1.7383562e+00   1.4162321e+00   1.3337059e+00   1.3699630e+00   1.4670765e+00   1.4184812e+00   1.5751609e+00   1.6324159e+00   1.6452240e+00   1.5557586e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.9330135e+00   3.0707121e+00   3.0301346e+00   3.2232442e+00   3.1467311e+00   2.9934144e+00   2.7049865e+00   2.2609372e+00   2.0988886e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.9583092e+00   1.0406082e+00   1.0634074e+00   1.1794868e+00   1.2069457e+00   7.7410935e-01   8.1061560e-01   7.8578024e-01   1.2190651e+00   1.7312262e+00   2.1615987e+00   2.5266787e+00   2.5892878e+00   2.5740744e+00   2.1937282e+00   1.8337511e+00   1.4928243e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.7582090e+00   3.1357228e+00   3.5159478e+00   3.4973573e+00   3.2138813e+00   2.7270047e+00   2.0305462e+00   1.3185804e+00   6.0365630e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.3357105e+00   1.1322094e+00   1.2794436e+00   1.2826362e+00   1.3023494e+00   1.3277373e+00   1.5722096e+00   1.9028097e+00   2.3584895e+00   2.7756404e+00   3.1583152e+00   3.3754975e+00   3.4089537e+00   3.2488102e+00   2.8073611e+00   2.3223061e+00   1.6922206e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.2555917e+00   2.5071292e+00   3.1388092e+00   3.5815949e+00   3.5534363e+00   3.2131557e+00   2.5615818e+00   1.5568457e+00   9.5184952e-01   8.7451876e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.1324319e+00   1.0888259e+00   1.3179044e+00   1.2651784e+00   1.5397384e+00   1.8189204e+00   2.1802609e+00   2.5649781e+00   2.8588128e+00   3.1672802e+00   3.4720459e+00   3.7234268e+00   3.8401575e+00   3.8585811e+00   3.6213510e+00   3.1940770e+00   2.5997262e+00   1.6758261e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.0760333e+00   2.1683901e+00   2.4691541e+00   3.0467937e+00   3.4928341e+00   3.3630016e+00   3.0216982e+00   2.3789334e+00   1.8908767e+00   1.0978151e+00   1.0605193e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
