   6.1123511e-01   6.1071919e-01   6.0667629e-01   5.9935501e-01   5.9268495e-01   5.8580543e-01   5.7762871e-01   5.7114677e-01   5.6582425e-01   5.6185121e-01   5.6044247e-01   5.6065212e-01   5.6274355e-01   5.6567625e-01   5.6958747e-01   5.7617100e-01   5.8429299e-01   5.9439233e-01   6.0848084e-01   6.2070661e-01   6.3292106e-01   6.4780145e-01   6.6049082e-01   6.7427058e-01   6.9168301e-01   7.0628482e-01   7.2066513e-01   7.3579968e-01   7.4551367e-01   7.5287031e-01   7.5882590e-01   7.6233679e-01   7.6489624e-01   7.6696008e-01   7.6745438e-01   7.6650287e-01   7.6306314e-01   7.5848726e-01   7.5196833e-01   7.4136725e-01   7.2962085e-01   7.1476036e-01   6.9284473e-01   6.7202685e-01   6.5025624e-01   6.2451758e-01   6.0421978e-01   5.8509807e-01   5.6294662e-01   5.4501131e-01   5.2729177e-01   5.0614760e-01   4.8856507e-01   4.7124675e-01   4.5009862e-01   4.3209927e-01   4.1380169e-01   3.9198641e-01   3.7560058e-01   3.6256256e-01   3.5339219e-01   3.5075590e-01   3.5099410e-01   3.5504962e-01   3.6325559e-01   3.7950825e-01   4.1540294e-01   4.5771286e-01   5.0451093e-01   5.5501466e-01   5.8503014e-01   6.0297073e-01
   1.0930111e+00   1.0579556e+00   1.0305938e+00   1.0100158e+00   9.9797183e-01   9.8678840e-01   9.7703144e-01   9.7560434e-01   9.7903996e-01   9.8483753e-01   9.8800129e-01   9.8773604e-01   9.8249421e-01   9.7534001e-01   9.6681669e-01   9.5553994e-01   9.4622836e-01   9.3697334e-01   9.2534857e-01   9.1572484e-01   9.0808001e-01   9.0157897e-01   8.9873167e-01   9.0140369e-01   9.1413079e-01   9.2732080e-01   9.3773006e-01   9.4746180e-01   9.5480313e-01   9.6080469e-01   9.6245227e-01   9.5897620e-01   9.5470001e-01   9.5451867e-01   9.6096978e-01   9.7230169e-01   9.8874930e-01   1.0013142e+00   1.0109898e+00   1.0180157e+00   1.0194734e+00   1.0161518e+00   1.0055075e+00   9.9254111e-01   9.7930425e-01   9.6510804e-01   9.5404973e-01   9.4344893e-01   9.3088462e-01   9.2195409e-01   9.1604246e-01   9.1279256e-01   9.1403667e-01   9.1873593e-01   9.2763071e-01   9.3669834e-01   9.4550825e-01   9.5566640e-01   9.6674050e-01   9.8181067e-01   1.0030903e+00   1.0209478e+00   1.0363170e+00   1.0505806e+00   1.0612292e+00   1.0751985e+00   1.1069117e+00   1.1462997e+00   1.1803338e+00   1.1860229e+00   1.1634663e+00   1.1337938e+00
   1.5596934e+00   1.5557474e+00   1.5598423e+00   1.5587697e+00   1.5480562e+00   1.5313774e+00   1.5142463e+00   1.5134143e+00   1.5207388e+00   1.5191281e+00   1.5011730e+00   1.4742763e+00   1.4390390e+00   1.4094101e+00   1.3789094e+00   1.3386220e+00   1.2994816e+00   1.2553462e+00   1.1985412e+00   1.1515592e+00   1.1046983e+00   1.0501001e+00   1.0163241e+00   1.0009159e+00   9.9759859e-01   9.9171014e-01   9.7978416e-01   9.6718097e-01   9.6108254e-01   9.5501149e-01   9.4420778e-01   9.3624887e-01   9.3271894e-01   9.3331306e-01   9.3732121e-01   9.4604245e-01   9.6200371e-01   9.7550619e-01   9.8665453e-01   9.9566125e-01   1.0015021e+00   1.0102005e+00   1.0272729e+00   1.0441238e+00   1.0587748e+00   1.0707400e+00   1.0791172e+00   1.0870625e+00   1.0942203e+00   1.0993726e+00   1.1063249e+00   1.1213499e+00   1.1407599e+00   1.1622998e+00   1.1906070e+00   1.2238031e+00   1.2708418e+00   1.3354339e+00   1.3822668e+00   1.4200009e+00   1.4605058e+00   1.4938996e+00   1.5239342e+00   1.5567985e+00   1.5794372e+00   1.5888471e+00   1.5838955e+00   1.5879518e+00   1.6013228e+00   1.6062846e+00   1.5967456e+00   1.5809120e+00
   1.7345295e+00   1.7435083e+00   1.7480023e+00   1.7424534e+00   1.7379514e+00   1.7279050e+00   1.7147285e+00   1.7115183e+00   1.7008563e+00   1.6638426e+00   1.6250431e+00   1.5880259e+00   1.5422078e+00   1.5020038e+00   1.4571383e+00   1.3965400e+00   1.3430318e+00   1.2856729e+00   1.2066094e+00   1.1363455e+00   1.0699305e+00   9.9591117e-01   9.4633595e-01   9.1520060e-01   8.8307529e-01   8.4794603e-01   8.1060908e-01   7.6686545e-01   7.3331714e-01   7.0325074e-01   6.7112135e-01   6.5571770e-01   6.5237502e-01   6.5453669e-01   6.5627257e-01   6.5927192e-01   6.5808244e-01   6.5405064e-01   6.5599756e-01   6.7210143e-01   6.9359721e-01   7.2482570e-01   7.7585073e-01   8.2054231e-01   8.6638763e-01   9.2432654e-01   9.6683155e-01   9.9906310e-01   1.0217575e+00   1.0295998e+00   1.0371097e+00   1.0555355e+00   1.0783470e+00   1.1127340e+00   1.1764208e+00   1.2456562e+00   1.3208222e+00   1.4059696e+00   1.4695149e+00   1.5301511e+00   1.6002390e+00   1.6524313e+00   1.6968494e+00   1.7363460e+00   1.7519463e+00   1.7540422e+00   1.7410645e+00   1.7284483e+00   1.7314535e+00   1.7591579e+00   1.7742753e+00   1.7536260e+00
   1.5770429e+00   1.5771177e+00   1.5727112e+00   1.5652027e+00   1.5678018e+00   1.5685959e+00   1.5520623e+00   1.5226332e+00   1.4860738e+00   1.4357059e+00   1.3991940e+00   1.3758672e+00   1.3408990e+00   1.2901518e+00   1.2299789e+00   1.1562726e+00   1.0923874e+00   1.0230102e+00   9.2896102e-01   8.5168346e-01   7.8899403e-01   7.2736524e-01   6.7447632e-01   6.2150157e-01   5.5946097e-01   5.0808523e-01   4.6042879e-01   4.0481584e-01   3.6901200e-01   3.5333341e-01   3.3927759e-01   3.2644342e-01   3.2555209e-01   3.2446298e-01   3.2094734e-01   3.1874929e-01   3.1043740e-01   2.9669698e-01   2.7627819e-01   2.5839485e-01   2.6736290e-01   2.9797906e-01   3.4674859e-01   3.8695034e-01   4.3557186e-01   4.9985566e-01   5.4922056e-01   5.8514067e-01   6.0339044e-01   6.1910484e-01   6.4180835e-01   6.7235944e-01   7.1354283e-01   7.7298167e-01   8.6033805e-01   9.4174181e-01   1.0259409e+00   1.1198845e+00   1.2042307e+00   1.2944609e+00   1.3908381e+00   1.4625786e+00   1.5203711e+00   1.5551615e+00   1.5625591e+00   1.5514755e+00   1.5083120e+00   1.4800640e+00   1.4985151e+00   1.5583283e+00   1.6143093e+00   1.6047809e+00
   1.0527383e+00   1.0570535e+00   1.0595778e+00   1.0635779e+00   1.0639241e+00   1.0611281e+00   1.0450600e+00   1.0117056e+00   9.6276771e-01   9.0275897e-01   8.6172496e-01   8.2014344e-01   7.6920299e-01   7.1658009e-01   6.4868336e-01   5.7004823e-01   5.1216644e-01   4.6139498e-01   4.1975306e-01   3.8725949e-01   3.5767525e-01   3.4143056e-01   3.3039163e-01   3.2783939e-01   3.4094212e-01   3.5064549e-01   3.7054360e-01   4.2420138e-01   4.8393627e-01   5.5611416e-01   6.4788761e-01   7.0813616e-01   7.5767708e-01   8.1513585e-01   8.5720347e-01   8.8979712e-01   9.2315686e-01   9.4213747e-01   9.4320642e-01   9.1405395e-01   8.6502696e-01   8.0194805e-01   7.1246511e-01   6.2884621e-01   5.4970336e-01   4.6322260e-01   4.0313936e-01   3.6049404e-01   3.3154828e-01   3.3404151e-01   3.5524619e-01   3.9653775e-01   4.4318954e-01   4.9527840e-01   5.6631544e-01   6.2076849e-01   6.7000779e-01   7.3189484e-01   7.7785826e-01   8.3428092e-01   9.0937955e-01   9.6306119e-01   1.0034262e+00   1.0027314e+00   9.8807267e-01   9.6726967e-01   9.0426219e-01   9.0015510e-01   9.6056690e-01   9.3673867e-01   9.7904732e-01   1.0334773e+00
   6.3083559e-01   6.1683754e-01   5.9880819e-01   5.8431340e-01   5.7651254e-01   5.6582960e-01   5.4645336e-01   5.4109357e-01   5.3163687e-01   5.1953112e-01   5.1990107e-01   5.2334673e-01   5.2695236e-01   5.1945443e-01   5.0528722e-01   4.8587087e-01   4.8049612e-01   4.9154101e-01   5.1987495e-01   5.4917384e-01   5.8379475e-01   6.4928430e-01   7.1394302e-01   7.9127778e-01   8.9973540e-01   9.9169974e-01   1.0805531e+00   1.1905263e+00   1.2875512e+00   1.3803155e+00   1.4862893e+00   1.5629796e+00   1.6302696e+00   1.7132368e+00   1.7800560e+00   1.8401440e+00   1.9069354e+00   1.9547548e+00   1.9805699e+00   1.9655956e+00   1.9146869e+00   1.8383270e+00   1.7205007e+00   1.6058264e+00   1.4832836e+00   1.3363940e+00   1.2211581e+00   1.1227436e+00   1.0599969e+00   1.0530903e+00   1.0724433e+00   1.1088946e+00   1.1351920e+00   1.1506403e+00   1.1456904e+00   1.1286901e+00   1.0990486e+00   1.0528217e+00   9.9007617e-01   9.2339626e-01   8.7293706e-01   8.3467468e-01   8.0818935e-01   7.4804030e-01   6.9955283e-01   6.6618005e-01   6.5662784e-01   8.3762505e-01   1.0630142e+00   9.4220946e-01   7.6662526e-01   6.7169317e-01
   1.4720702e+00   1.3732562e+00   1.3096586e+00   1.2612880e+00   1.2432534e+00   1.2245073e+00   1.2000272e+00   1.2128807e+00   1.2489802e+00   1.3027853e+00   1.3587852e+00   1.4202532e+00   1.4819787e+00   1.5142924e+00   1.5295247e+00   1.5359776e+00   1.5420730e+00   1.5548624e+00   1.5760889e+00   1.5953684e+00   1.6184277e+00   1.6667991e+00   1.7139443e+00   1.7696173e+00   1.8527832e+00   1.9370003e+00   2.0360721e+00   2.1643020e+00   2.2655847e+00   2.3503325e+00   2.4326829e+00   2.4961131e+00   2.5643632e+00   2.6502741e+00   2.7311400e+00   2.8164195e+00   2.9207708e+00   3.0013581e+00   3.0624507e+00   3.0881109e+00   3.0587255e+00   2.9960878e+00   2.8785442e+00   2.7535572e+00   2.6162834e+00   2.4620979e+00   2.3497119e+00   2.2572909e+00   2.1910721e+00   2.1870911e+00   2.2228483e+00   2.2971278e+00   2.3612607e+00   2.4124177e+00   2.4261880e+00   2.3858433e+00   2.3189733e+00   2.2173880e+00   2.1122631e+00   1.9822865e+00   1.8489607e+00   1.7588807e+00   1.7139405e+00   1.6939833e+00   1.7017363e+00   1.7205090e+00   1.7523321e+00   2.0163298e+00   2.3590591e+00   2.3292001e+00   1.9851312e+00   1.6679548e+00
   3.1378037e+00   3.0069773e+00   2.9144981e+00   2.8381777e+00   2.8156242e+00   2.7964003e+00   2.7716194e+00   2.7659461e+00   2.7920633e+00   2.8302138e+00   2.8695031e+00   2.9008483e+00   2.9258805e+00   2.9363166e+00   2.9338604e+00   2.9071653e+00   2.8757427e+00   2.8364789e+00   2.8033183e+00   2.7849283e+00   2.7852836e+00   2.8075258e+00   2.8312168e+00   2.8620477e+00   2.9233016e+00   2.9897479e+00   3.0696091e+00   3.1664015e+00   3.2404461e+00   3.3001402e+00   3.3670056e+00   3.4214597e+00   3.4778216e+00   3.5413233e+00   3.6161569e+00   3.7123827e+00   3.8404285e+00   3.9448669e+00   4.0470866e+00   4.1370220e+00   4.1629221e+00   4.1363954e+00   4.0487748e+00   3.9317872e+00   3.7997876e+00   3.6534143e+00   3.5489308e+00   3.4619132e+00   3.4086680e+00   3.4169521e+00   3.4696996e+00   3.5707200e+00   3.6665727e+00   3.7423308e+00   3.7900781e+00   3.7702595e+00   3.7055150e+00   3.5937726e+00   3.4916183e+00   3.3842365e+00   3.2839708e+00   3.2371050e+00   3.2313186e+00   3.2793755e+00   3.3401952e+00   3.4113495e+00   3.3977081e+00   3.6003423e+00   4.0005945e+00   4.1213998e+00   3.7104020e+00   3.3469425e+00
   4.8548739e+00   4.7341563e+00   4.6204643e+00   4.5328012e+00   4.4950824e+00   4.4845863e+00   4.4615752e+00   4.4428703e+00   4.4322084e+00   4.4305361e+00   4.4184833e+00   4.4047973e+00   4.3791057e+00   4.3606997e+00   4.3300015e+00   4.2777339e+00   4.2161898e+00   4.1476667e+00   4.0654498e+00   4.0066426e+00   3.9666792e+00   3.9438926e+00   3.9351806e+00   3.9412088e+00   3.9808687e+00   4.0236592e+00   4.0631739e+00   4.0976471e+00   4.1301728e+00   4.1633088e+00   4.2129696e+00   4.2484427e+00   4.2800450e+00   4.3169237e+00   4.3755651e+00   4.4573887e+00   4.5753015e+00   4.6810787e+00   4.7993206e+00   4.9243753e+00   4.9994490e+00   5.0226130e+00   4.9907353e+00   4.9093508e+00   4.8072239e+00   4.6890575e+00   4.6102487e+00   4.5517652e+00   4.5342404e+00   4.5690717e+00   4.6385296e+00   4.7527450e+00   4.8456839e+00   4.9231594e+00   4.9879055e+00   5.0231752e+00   5.0079122e+00   4.9520164e+00   4.8815485e+00   4.8272679e+00   4.7774573e+00   4.7909198e+00   4.8309060e+00   4.9461867e+00   5.0310195e+00   5.1365275e+00   5.0407843e+00   5.1344862e+00   5.5740489e+00   5.9245873e+00   5.4466803e+00   5.0436104e+00
