   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.8573416e+00   1.7311998e+00   2.1214886e+00   2.2503377e+00   2.1873523e+00   2.0877113e+00   2.4377267e+00   2.5668554e+00   2.1393245e+00   2.3910397e+00   2.1683638e+00   1.8333935e+00   1.5539509e+00   1.6522057e+00   1.6598718e+00   1.9817425e+00   2.1675463e+00   2.1961828e+00   2.0108586e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.7139990e+00   1.6683054e+00   6.0923759e-01   5.2083886e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.3716971e+00   2.0913245e+00   1.2518941e+00   2.0313279e+00   1.7321246e+00   2.0454831e+00   1.9393715e+00   1.9274039e+00   1.7241650e+00   1.9650533e+00   1.1180400e+00   1.5808721e+00   2.4791772e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.3658421e+00   2.7208352e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.8208011e+00   1.7900743e+00   2.7247549e+00   3.3186032e+00   3.4041545e+00   3.7913682e+00   4.0394254e+00   4.0638814e+00   3.9783173e+00   3.9070704e+00   3.6262500e+00   3.2359734e+00   2.6350756e+00   2.4299589e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.8100408e+00   2.6033799e+00   2.3804763e+00   2.6024065e+00   2.6079684e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.3749023e+00   1.1997699e+00   1.4541689e+00   2.5732911e+00   3.6072145e+00   4.3031874e+00   4.8271241e+00   5.1519451e+00   5.2620196e+00   5.2963963e+00   5.1613030e+00   4.6455288e+00   3.9253783e+00   3.2052965e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.6827928e+00   2.6622643e+00   2.8566773e+00   2.7538033e+00   2.4859927e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6355885e+00   7.3241898e-01   9.1773223e-01   2.0658310e+00   3.1987339e+00   3.9845393e+00   4.5207387e+00   4.9361907e+00   5.2574922e+00   5.3860022e+00   5.2539388e+00   4.8454882e+00   4.1696234e+00   3.1669089e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.7244000e+00   3.2017473e+00   2.7367364e+00   2.0852147e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.3522699e+00   2.4616330e+00   2.9810796e+00   3.1057569e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.0807484e-01   1.2300198e+00   1.9439985e+00   2.6582212e+00   3.2904029e+00   3.7215164e+00   3.9547420e+00   4.1507134e+00   4.3771791e+00   4.5517344e+00   4.5069394e+00   4.1803956e+00   3.6442940e+00   3.4203365e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.8874641e+00   3.7535233e+00   3.3933558e+00   2.3257873e+00   1.5658133e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.1261885e-01   1.1068057e+00   9.6191340e-01   8.2592481e-01   1.2629709e+00   2.1889639e+00   2.6721225e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.8924164e+00   1.9756042e+00   2.3280382e+00   2.8524420e+00   3.1443493e+00   3.2252297e+00   3.1660247e+00   3.0159519e+00   2.9537354e+00   3.0574639e+00   3.2146227e+00   3.2504008e+00   3.0794573e+00   2.9932642e+00   4.2479825e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.5804927e+00   3.9814987e+00   3.6687636e+00   2.8692446e+00   1.9645419e+00   2.0358377e+00   0.0000000e+00   1.4790857e+00   1.0397453e+00   1.1097844e+00   0.0000000e+00   0.0000000e+00   1.1594970e+00   7.7532745e-01   1.3355370e+00   2.8435676e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.6667832e+00   3.0249141e+00   2.6853938e+00   3.0055490e+00   3.1923733e+00   3.0548723e+00   2.7205775e+00   2.2266579e+00   1.6564740e+00   1.2892262e+00   1.3932931e+00   1.6792811e+00   1.8746017e+00   2.0089571e+00   2.6328573e+00   4.6524887e+00   5.2122703e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.8654653e+00   4.0869479e+00   3.6884286e+00   2.9922128e+00   1.9266357e+00   2.1049373e+00   3.2146485e+00   0.0000000e+00   1.4363637e+00   1.1226623e+00   1.3496181e+00   1.6735117e+00   0.0000000e+00   0.0000000e+00   1.0449540e+00   1.3461896e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
